rank	word	english	ipa
9040	посетили	indefinite plural past active aorist participle of посетя́	[posɛˈtili]
9041	вертикално	vertically	[vɛrtiˈkaɫno]
9042	изтичам	to flow out, to run out, to escape, to leak out, to filter…	[isˈtit͡ʃɐm]
9043	агресията	definite singular of агре́сия	/ɐˈɡrɛsijɐtɐ/
9044	подобряват	third-person plural present indicative of подобря́вам	[podoˈbrʲa̟vɐt]
9045	безкрайност	infinity	[bɛsˈkrajnost]
9046	довлечи	second-person singular imperative of довлека́	[dovlɛˈt͡ʃi]
9047	събуждат	third-person plural present indicative of събу́ждам	[sɐˈbuʒdɐt]
9048	назовете	second-person plural present indicative of назова́	[nɐzoˈvɛtɛ]
9049	икона	icon	[iˈkɔnɐ]
9050	шестнадесет	sixteen	[ʃɛˈsnadɛsɛt]
9051	смола	resin, pitch	[smoˈɫa]
9052	печеливш	winning	[pɛt͡ʃɛˈlifʃ]
9053	изчезналата	definite feminine singular past active aorist participle of…	[iʃˈt͡ʃɛznɐɫɐtɐ]
9054	портмоне	wallet, purse, porte-monnaie	[portmoˈnɛ]
9055	жираф	giraffe	[ʒiˈraf]
9056	осведомя	to inform, to notify, to apprise	[osvɛdoˈmʲɤ̟]
9057	консулство	consulate	[ˈkɔnsoɫstvo]
9058	полудях	first-person singular aorist indicative of полуде́я	[poɫoˈdʲa̟x]
9059	сядаме	first-person plural present indicative of ся́дам	[ˈsʲa̟dɐmɛ]
9060	актьорско	indefinite neuter singular of актьо́рски	[ɐkˈtʲɔrsko]
9061	предварителен	preliminary, tentative	[prɛdvɐˈritɛlɛn]
9062	омитай	second-person singular imperative of оми́там	[oˈmitɐj]
9063	написахме	first-person plural aorist indicative of напи́ша	[nɐˈpisɐxmɛ]
9064	невеста	alternative form of невя́ста	[nɛˈvɛstɐ]
9065	вечерят	third-person plural present indicative of вече́рям	[vɛˈt͡ʃɛrʲɐt]
9066	горили	indefinite plural of гори́ла	/ɡoˈrili/
9067	превел	indefinite masculine singular past active aorist participle…	[prɛˈvɛɫ]
9068	подслушваме	first-person plural present indicative of подслу́швам	[potˈsɫuʃvɐmɛ]
9069	разнесе	third-person singular present indicative of разнеса́	[rɐznɛˈsɛ]
9070	настройка	setting, adjustment, configuration, setup, calibration,…	[nɐˈstrɔjkɐ]
9071	търсиха	third-person plural aorist indicative of тъ́рся	[ˈtɤrsixɐ]
9072	печеното	definite neuter singular past passive participle of пека́	[ˈpɛt͡ʃɛnoto]
9073	сравнявам	to compare, to collate	[srɐvˈnʲa̟vɐm]
9074	ухапя	to wound by clamping the teeth, to bite, to nip	[oˈxapʲɐ]
9075	срежа	to cut, to cut through	[ˈsrɛʒɐ]
9076	тръгвахме	first-person plural imperfect indicative of тръ́гвам	[ˈtrɤɡvɐxmɛ]
9077	силикон	silicone	/siliˈkɔn/
9078	лайка	camomile	[ˈɫajkɐ]
9079	пънк	punk, punk rock	[pɤŋk]
9080	годен	fit, suitable	[ˈɡɔdɛn]
9081	аудиенция	audience	[ɐodiˈɛnt͡sijɐ]
9082	кротък	gentle, meek	[ˈkrɔtɐk]
9083	учиха	third-person plural aorist indicative of у́ча	[ˈut͡ʃixɐ]
9084	тромпет	trumpet	[tromˈpɛt]
9085	разболях	first-person singular aorist indicative of разболе́я	[rɐzboˈlʲa̟x]
9086	състезателен	competition, race	[sɐstɛˈzatɛlɛn]
9087	счетоводство	accounting, bookkeeping	[ʃt͡ʃɛtoˈvɔtstvo]
9088	разплаче	third-person singular present indicative of разпла́ча	[rɐsˈpɫat͡ʃɛ]
9089	слепота	blindness	[slɛpoˈta]
9090	пате	duckling	[ˈpatɛ]
9091	видени	indefinite plural past passive participle of ви́дя	[viˈdɛni]
9092	авариен	emergency, breakdown	[ɐvɐˈriɛn]
9093	толерантност	tolerance	[tolɛˈrantnost]
9094	отнесени	indefinite plural past passive participle of отнеса́	[otˈnɛsɛni]
9095	заслужили	indefinite plural past active aorist participle of заслу́жа	[zɐˈsɫuʒili]
9096	взаимодействие	interaction	[vzɐimoˈdɛjstviɛ]
9097	бронз	bronze	[ˈbrɔns]
9098	вътрешности	entrails, guts, internal organs	[ˈvɤtrɛʃnosti]
9099	изчезналото	definite neuter singular past active aorist participle of…	[iʃˈt͡ʃɛznɐɫoto]
9100	порок	vice, depravity	[poˈrɔk]
9101	принуждават	third-person plural present indicative of принужда́вам	[prinoʒˈdavɐt]
9102	шилинг	shilling	[ˈʃiliŋk]
9103	охраняван	indefinite masculine singular past passive participle of…	[oxrɐˈnʲa̟vɐn]
9104	искайки	adverbial participle of и́скам	[ˈiskɐjki]
9105	отчитайки	adverbial participle of отчи́там	[otˈt͡ʃitɐjki]
9106	нагло	impertinently, impudently	[ˈnaɡɫo]
9107	наследих	first-person singular aorist indicative of наследя́	[nɐslɛˈdix]
9108	тайнствен	mysterious, enigmatic, secretive, inscrutable	[ˈtajnstvɛn]
9109	ухапвания	definite object masculine singular past passive participle…	[oˈxapvɐnijɐ]
9110	абсурдни	indefinite plural of абсу́рден	[ˌapˈsurdni]
9111	параклис	chapel	[pɐˈraklis]
9112	обсъдят	third-person plural present indicative of обсъ́дя	[opˈsɤdʲɐt]
9113	прелъсти	third-person singular present indicative of прелъстя́	[prɛɫɐˈsti]
9114	крокодилите	definite plural of крокоди́л	/krokoˈdilitɛ/
9115	коварен	treacherous, perfidious, deceitful	[koˈvarɛn]
9116	унищожаваш	second-person singular present indicative of унищожа́вам	[oniʃtoˈʒa̟vɐʃ]
9117	напредват	third-person plural present indicative of напре́двам	[nɐˈprɛdvɐt]
9118	почитам	to honour, to respect, to revere, to esteem, to pay/do…	[poˈt͡ʃitɐm]
9119	навлизам	to make one's way into something, to penetrate, to enter	[nɐˈvlizɐm]
9120	изчезналия	definite object masculine singular past active aorist…	[iʃˈt͡ʃɛznɐlijɐ]
9121	написахте	second-person plural aorist indicative of напи́ша	[nɐˈpisɐxtɛ]
9122	кървеше	second-person singular imperfect indicative of кървя́	[kɐrˈvɛʃɛ]
9123	ха-ха-ха	ha ha	[ˈxa-ˈxa-ˈxa]
9124	наказа	second/third-person singular aorist indicative of нака́жа	[nɐˈkazɐ]
9125	бързите	fast, swift, quick, rapid, sweeping, fleet	[ˈbɤrzitɛ]
9126	железница	railway, railroad	[ʒɛˈlɛznit͡sɐ]
9127	наглост	impudence, insolence, impertinence, effrontery	[ˈnaɡɫost]
9128	заможен	wealthy, well-off, prosperous, rich	[zɐˈmɔʒɛn]
9129	поклон	bow, inclination	[poˈkɫɔn]
9130	оръжейна	factory for weapons	[orɐˈʒɛjnɐ]
9131	амнистия	amnesty, pardon	[ɐmˈnistijɐ]
9132	богиньо	vocative singular of боги́ня	/boˈɡinʲo/
9133	пушач	smoker	[poˈʃa̟t͡ʃ]
9134	дружба	friendship	[ˈdruʒbɐ]
9135	разпределение	distribution, allocation	[rɐsprɛdɛˈlɛniɛ]
9136	успокоявам	to calm, to ease	[ospokoˈja̟vɐm]
9137	алармите	definite plural of ала́рма	/ɐˈɫarmitɛ/
9138	ирландци	indefinite plural of ирла́ндец	/irˈɫandt͡si/
9139	юбилей	anniversary, jubilee	[jo̟biˈlɛj]
9140	арфа	harp	[ˈarfɐ]
9141	хамбар	barn, bin, granary, hold	[xɐmˈbar]
9142	наричах	first-person singular imperfect indicative of нари́чам	[nɐˈrit͡ʃɐx]
9143	паяжина	cobweb, spider's net	[ˈpajɐʒinɐ]
9144	разбираха	third-person plural imperfect indicative of разби́рам	[rɐzˈbirɐxɐ]
9145	мус	mousse	[mus]
9146	нанесем	first-person plural present indicative of нанеса́	[nɐnɛˈsɛm]
9147	рекъл	indefinite masculine singular past active aorist participle…	[ˈrɛkɐɫ]
9148	потоп	flood, deluge, inundation, flooding	[poˈtɔp]
9149	боядисам	to colour, to paint, to dye	[bojɐˈdisɐm]
9150	припаднеш	second-person singular present indicative of припа́дна	[priˈpadnɛʃ]
9151	унищожила	indefinite feminine singular past active aorist participle…	[oniʃtoˈʒiɫɐ]
9152	закусвам	to have breakfast, to breakfast	[zɐˈkusvɐm]
9153	мъник	titch	[mɐˈnik]
9154	заплашвай	second-person singular imperative of запла́швам	[zɐˈpɫaʃvɐj]
9155	избягване	avoidance	[izˈbʲa̟ɡvɐnɛ]
9156	купени	indefinite plural past passive participle of ку́пя	[ˈkupɛni]
9157	танцувал	indefinite masculine singular past active aorist participle…	[tɐnˈt͡suvɐɫ]
9158	обличаме	first-person plural present indicative of обли́чам	[oˈblit͡ʃɐmɛ]
9159	напитката	definite singular of напи́тка	/nɐˈpitkɐtɐ/
9160	писание	script, writ	/pisɐˈniɛ/
9161	прегърнете	second-person plural present indicative of прегъ́рна	[prɛˈɡɤrnɛtɛ]
9162	обясняват	third-person plural present indicative of обясня́вам	[obʲɐˈsnʲa̟vɐt]
9163	ползвах	first-person singular imperfect indicative of по́лзвам	[ˈpɔɫzvɐx]
9164	забъркам	to mix, to stir, to blend	[zɐˈbɤrkɐm]
9165	фобия	phobia	[ˈfɔbijɐ]
9166	зародиш	embryo	[zɐˈrɔdiʃ]
9167	плюшено	indefinite neuter singular of плю́шен plush	[ˈplʲu̟ʃɛno]
9168	прегърнем	first-person plural present indicative of прегъ́рна	[prɛˈɡɤrnɛm]
9169	звънете	plural imperative of звъня́	[zvɐˈnɛtɛ]
9170	шимпанзе	chimpanzee	/ʃimpɐnˈzɛ/
9171	кресло	armchair	[krɛˈsɫɔ]
9172	абсолютната	definite feminine singular of абсолю́тен	[ˌapsoˈlʲu̟tnɐtɐ]
9173	одобря	to approve, to OK	[odoˈbrʲɤ̟]
9174	уволняват	third-person plural present indicative of уволня́вам	[ovoɫˈnʲa̟vɐt]
9175	траектория	trajectory, path	/traɛktɔˈrijɐ/
9176	легнат	third-person plural present indicative of ле́гна	[ˈlɛɡnɐt]
9177	радикално	radically	[rɐdiˈkaɫno]
9178	живейте	second-person plural imperative of живе́я	[ʒiˈvɛjtɛ]
9179	падала	indefinite feminine singular past active aorist participle…	[ˈpadɐɫɐ]
9180	рускиня	female equivalent of русна́к: female Russian	[roˈskinʲɐ]
9181	рециклиране	recycling	[rɛt͡siˈklirɐnɛ]
9182	кюфте	meatball	[kʲo̟fˈtɛ]
9183	смирение	humility, humbleness	/smiˈrɛniɛ/
9184	венец	wreath, garland, chaplet	[vɛˈnɛt͡s]
9185	корена	indefinite feminine singular past passive participle of…	[koˈrɛnɐ]
9186	натоварване	the process of filling or loading	[nɐtoˈvarvɐnɛ]
9187	азиатец	male person from Asia, Asian man or boy	[ɐziˈatɛt͡s]
9188	убитият	definite subject masculine singular past passive participle…	[oˈbitijɐt]
9189	почнали	indefinite plural past active aorist participle of по́чна	[ˈpɔt͡ʃnɐli]
9190	говорещи	indefinite plural present active participle of гово́ря	[ɡoˈvɔrɛʃti]
9191	пръчица	stick insect, phasmid	[ˈprɤt͡ʃit͡sɐ]
9192	изобретател	male inventor	[izobrɛˈtatɛɫ]
9193	шарлота	charlotte	[ʃɐrˈɫɔtɐ]
9194	обещали	indefinite plural past active aorist participle of обеща́я	[obɛʃˈtali]
9195	чакащите	definite plural present active participle of ча́кам	[ˈt͡ʃa̟kɐʃtitɛ]
9196	изгубения	definite object masculine singular past passive participle…	[izˈɡubɛnijɐ]
9197	пиехме	first-person plural imperfect indicative of пи́я	[ˈpiɛxmɛ]
9198	осемнадесет	eighteen	[osɛmˈnadɛsɛt]
9199	катедрала	cathedral	[kɐtɛˈdraɫɐ]
9200	лютив	hot, spicy, tangy	[lʲo̟ˈtif]
9201	значим	significant, meaningful	[znɐˈt͡ʃim]
9202	обещаващ	indefinite masculine singular present active participle of…	[obɛʃˈtavɐʃt]
9203	съставен	compound, composite	[sɐˈstavɛn]
9204	тем	alternative form of тям	[tɛm]
9205	подвеждащ	indefinite masculine singular present active participle of…	[podˈvɛʒdɐʃt]
9206	занесъл	indefinite masculine singular past active aorist participle…	[zɐˈnɛsɐɫ]
9207	брегова	feminine singular of брегови́	/brɛɡoˈva/
9208	форум	forum	/ˈfɔrum/
9209	хапи	second-person singular imperative of ха́пя	[xɐˈpi]
9210	носач	carrier, porter	[noˈsat͡ʃ]
9211	оди	indefinite plural of о́да	[ˈɔdi]
9212	обвиних	first-person singular aorist indicative of обвиня́	[obviˈnix]
9213	отсрещната	definite feminine singular of отсре́щен	[otˈsrɛʃnɐtɐ]
9214	почнете	second-person plural present indicative of по́чна	[ˈpɔt͡ʃnɛtɛ]
9215	съчетание	compound, combination	[sɐt͡ʃɛˈtaniɛ]
9216	бръсна	to shave, to trim	[ˈbrɤsnɐ]
9217	преведени	indefinite plural past passive participle of преведа́	[prɛˈvɛdɛni]
9218	соя	soya	/ˈsɔjɐ/
9219	посещавала	indefinite feminine singular past active aorist participle…	[posɛʃˈtavɐɫɐ]
9220	волво	Volvo	[ˈvɔɫvo]
9221	млъквам	to fall silent, to stop speaking/talking, to shut up	[ˈmɫɤkvɐm]
9222	автомобилите	definite plural of автомоби́л	[ɐftomoˈbilitɛ]
9223	мида	mussel, clam	[ˈmidɐ]
9224	активист	male activist, male militant, male active member of an…	[ɐktiˈvist]
9225	арката	definite singular of а́рка	/ˈarkɐtɐ/
9226	зяпам	to have one's mouth gaping	[ˈzʲa̟pɐm]
9227	разнасят	third-person plural present indicative of разна́сям	[rɐzˈnasʲɐt]
9228	продавачка	female equivalent of продава́ч: female seller, vendor	[prodɐˈvat͡ʃkɐ]
9229	чудак	weirdo, crank, eccentric	[t͡ʃo̟ˈdak]
9230	избраната	definite feminine singular past passive participle of…	[izˈbranɐtɐ]
9231	влюбят	third-person plural present indicative of влю́бя се	[ˈvlʲu̟bʲɐt]
9232	херинга	herring	[ˈxɛriŋɡɐ]
9233	пастърма	pastirma, pastrami	[pɐstɐrˈma]
9234	наводнения	definite object masculine singular past passive participle…	[nɐvodˈnɛnijɐ]
9235	решете	second-person plural imperative of реша́	[rɛˈʃɛtɛ]
9236	светофар	traffic light	[svɛtoˈfar]
9237	зверски	beastly, monstrous	[ˈzvɛrski]
9238	изминах	first-person singular aorist indicative of изми́на	[izˈminɐx]
9239	експериментално	experimentally, on an experimental basis	[ɛkspɛrimɛnˈtaɫno]
9240	грозните	definite plural of гро́зен	[ˈɡrɔznitɛ]
9241	ахам	to exclaim, to cry “ah!”, to sigh	[ˈaxɐm]
9242	бръкна	to reach for, to reach into	[ˈbrɤknɐ]
9243	нараняването	definite singular of нараня́ване	[nɐrɐˈnʲa̟vɐnɛto]
9244	крив	skew, slanting, crooked, bent, twisted, curved	[krif]
9245	писмен	written	[ˈpismɛn]
9246	най-смелите	brave, bold, courageous, audacious, daring	[ˈnaj-ˈsmɛlitɛ]
9247	транспортен	transport, shipping	[trɐnˈspɔrtɛn]
9248	плашеше	second-person singular imperfect indicative of пла́ша	[ˈpɫaʃɛʃɛ]
9249	зехтин	olive oil	[zɛxˈtin]
9250	датски	Danish	[ˈdatski]
9251	обяснявай	second-person singular imperative of обясня́вам	[obʲɐˈsnʲa̟vɐj]
9252	горилите	definite plural of гори́ла	/ɡoˈrilitɛ/
9253	вземайки	adverbial participle of взе́мам	[ˈvzɛmɐjki]
9254	нечестен	unfair, unjust	[nɛˈt͡ʃɛstɛn]
9255	гнусен	repulsive, revolting, disgusting	[ˈɡnusɛn]
9256	камили	indefinite plural of ками́ла	/kɐˈmili/
9257	компетентен	competent, versed, qualified, conversant	[kompɛˈtɛntɛn]
9258	ври	to thrust, to drive into, to shove	[vri]
9259	путки	indefinite plural	/ˈputki/
9260	избирал	indefinite masculine singular past active aorist participle	[izˈbirɐɫ]
9261	наркоманите	definite plural of наркома́н	/nɐrkoˈmanitɛ/
9262	тетанус	tetanus, lock-jaw	/tɛˈtanus/
9263	бинокъл	binoculars	[biˈnɔkɐɫ]
9264	въвлечени	indefinite plural past passive participle of въвлека́	[vɐˈvlɛt͡ʃɛni]
9265	ботуш	boot	[boˈtuʃ]
9266	подчертая	to underline, to underscore	[pott͡ʃɛrˈtajɐ]
9267	уплашила	indefinite feminine singular past active aorist participle…	[oˈpɫaʃiɫɐ]
9268	аборта	definite object singular	[ɐˈbɔrtɐ]
9269	ебати	vulgar intensifier expressing irritation, annoyance, anger,…	[ɛˈbati]
9270	уволним	first-person plural present indicative of уволня́	[ovoɫˈnim]
9271	пясъчен	sand, sandy	[ˈpʲa̟sɐt͡ʃɛn]
9272	наемаме	first-person plural present indicative of нае́мам	[nɐˈɛmɐmɛ]
9273	заемите	definite plural of за́ем	/ˈzaɛmitɛ/
9274	ръчен	hand, arm; manual	[ˈrɤt͡ʃɛn]
9275	поляна	meadow, glade, clearing	[poˈlʲa̟nɐ]
9276	съгласява	third-person singular present indicative of съглася́вам се	[sɐɡɫɐˈsʲa̟vɐ]
9277	съобщили	indefinite plural past active aorist participle of съобщя́	[sɐopʃˈtili]
9278	пародия	parody	[pɐˈrɔdijɐ]
9279	пликове	envelope	[ˈplikovɛ]
9280	купуването	definite singular of купу́ване	[koˈpuvɐnɛto]
9281	разход	expense, expenditure, cost, outlay, spending	[ˈrasxot]
9282	нуждаещите	definite plural present active participle of нужда́я се	[noʒˈdaɛʃtitɛ]
9283	конфитюр	jam, preserve	/kɔnfitjur/
9284	купена	indefinite feminine singular past passive participle of…	[ˈkupɛnɐ]
9285	мъдрец	wise man	[mɐˈdrɛt͡s]
9286	склероза	sclerosis	/sklɛˈrɔzɐ/
9287	облага	benefit, advantage, profit	[oˈbɫaɡɐ]
9288	пеперудите	definite plural of пеперу́да	/pɛpɛˈruditɛ/
9289	навлезем	first-person plural present indicative of навля́за	[nɐˈvlɛzɛm]
9290	преведи	second-person singular imperative of преведа́	[prɛvɛˈdi]
9291	синтетичен	synthetic	/sintɛˈtit͡ʃɛn/
9292	блокирам	block, interlock	[bɫoˈkirɐm]
9293	преживяното	definite neuter singular past passive participle of…	[prɛʒiˈvʲa̟noto]
9294	дипломация	diplomacy	[dipɫoˈmat͡sijɐ]
9295	съобщят	third-person plural present indicative of съобщя́	[sɐopʃˈtʲɤ̟t]
9296	разстрел	execution, shooting	[rɐsˈstrɛɫ]
9297	прекалявам	to overdo, to go to extremes	[prɛkɐˈlʲa̟vɐm]
9298	въведем	first-person plural present indicative of въведа́	[vɐvɛˈdɛm]
9299	презира	third-person singular present indicative of прези́рам	[prɛˈzirɐ]
9300	пращате	second-person plural present indicative of пра́щам	[ˈpraʃtɐtɛ]
9301	инфлацията	definite singular of инфла́ция	[inˈfɫat͡sijɐtɐ]
9302	присъстващи	indefinite plural present active participle of присъ́ствам	[priˈsɤstvɐʃti]
9303	благодетел	benefactor	[bɫɐɡoˈdɛtɛɫ]
9304	безцелно	aimlessly, pointlessly	[bɛsˈt͡sɛɫno]
9305	нишката	definite singular of ни́шка	/ˈniʃkɐtɐ/
9306	енциклопедия	encyclopedia	[ɛnt͡sikɫoˈpɛdijɐ]
9307	пращай	second-person singular imperative of пра́щам	[ˈpraʃtɐj]
9308	рид	hill, mount	[rit]
9309	ер	yer	[ˈɛr]
9310	четиринадесет	fourteen	[t͡ʃɛtiriˈnadɛsɛt]
9311	унищожихме	first-person plural aorist indicative of унищожа́	[oniʃtoˈʒixmɛ]
9312	рекламен	advertising; promotional	[rɛˈkɫamɛn]
9313	масичка	diminutive of ма́са	[ˈmasit͡ʃkɐ]
9314	съобщено	indefinite neuter singular past passive participle of…	[sɐopʃˈtɛno]
9315	непознатите	definite plural of непозна́т	[nɛpoˈznatitɛ]
9316	търгувам	to trade, to deal, to do business	[tɐrˈɡuvɐm]
9317	автопилот	autopilot	[ɐftopiˈɫɔt]
9318	арсен	arsenic	[ɐrˈsɛn]
9319	бъчва	barrel, cask, tun	[ˈbɤt͡ʃvɐ]
9320	мъжага	stalwart, macho	[mɐˈʒa̟ɡɐ]
9321	диктатура	dictatorship	[diktɐˈturɐ]
9322	гага	eider	[ˈɡaɡɐ]
9323	автобиография	autobiography	[ɐftobioˈɡrafijɐ]
9324	горелка	gas burner	[ɡoˈrɛɫkɐ]
9325	антитела	indefinite plural of антитя́ло	/ɐntitɛˈɫa/
9326	умираха	third-person plural imperfect indicative of уми́рам	[oˈmirɐxɐ]
9327	полуостров	peninsula	[poɫoˈɔstrof]
9328	делови	business, work, working	[dɛɫoˈvi]
9329	създало	indefinite neuter singular past active aorist participle of…	[sɐzˈdaɫo]
9330	сере	third-person singular present indicative of сера́	[sɛˈrɛ]
9331	катран	tar	[kɐˈtran]
9332	крайник	extremity	[ˈkrajnik]
9333	подписваш	second-person singular present indicative of подпи́свам	[potˈpisvɐʃ]
9334	шлюз	lock, sluice	/ˈʃlus/
9335	положа	to lay, to place, to put	[poˈɫɔʒɐ]
9336	оцеляло	indefinite neuter singular past active aorist participle of…	[ot͡sɛˈlʲa̟ɫo]
9337	атлас	atlas	[ɐˈtɫas]
9338	лягат	third-person plural present indicative of ля́гам	[ˈlʲa̟ɡɐt]
9339	запалени	indefinite plural past passive participle of запа́ля	[zɐˈpalɛni]
9340	главо	vocative singular of глава́	/ˈɡɫavo/
9341	канибал	cannibal	/kanibɐl/
9342	плащаха	third-person plural imperfect indicative of пла́щам	[ˈpɫaʃtɐxɐ]
9343	дъждовете	rain, shower	/dɐʒdoˈvɛtɛ/
9344	бързия	definite object masculine singular of бърз	[ˈbɤrzijɐ]
9345	придирчив	pretentious, fussy, exacting, captious	[pridirˈt͡ʃif]
9346	смачкан	battered, rumpled	/ˈsmat͡ʃkɐn/
9347	патиците	definite plural of па́тица	/ˈpatit͡sitɛ/
9348	спирах	first-person singular imperfect indicative of спи́рам	[ˈspirɐx]
9349	деветдесет	ninety	[dɛvɛddɛˈsɛt]
9350	срещана	indefinite feminine singular past passive participle of…	[ˈsrɛʃtɐnɐ]
9351	спяхме	to sleep	[ˈspʲa̟xmɛ]
9352	тотален	total, all-out	/toˈtalɛn/
9353	обсъждаш	second-person singular present indicative of обсъ́ждам	[opˈsɤʒdɐʃ]
9354	съгласяваш	second-person singular present indicative of съглася́вам се	[sɐɡɫɐˈsʲa̟vɐʃ]
9355	лисици	indefinite plural of лиси́ца	/liˈsit͡si/
9356	гадая	to tell fortunes, to divine	[ɡɐˈdajɐ]
9357	шефка	male boss, male leader, male chief, male manager, male…	[ˈʃɛfkɐ]
9358	запалят	third-person plural present indicative of запа́ля	[zɐˈpalʲɐt]
9359	бакшишите	definite plural of бакши́ш	/bɐkˈʃiʃitɛ/
9360	слънца	indefinite plural of слъ́нце	[sɫɐnˈt͡sa]
9361	потребител	user	[potrɛˈbitɛɫ]
9362	беззащитен	unprotected, defenceless	[bɛzzɐʃˈtitɛn]
9363	скарида	shrimp, prawn	[skɐˈridɐ]
9364	алтернативи	indefinite plural of алтернати́ва	/ɐɫtɛrnɐˈtivi/
9365	седло	saddle	[sɛˈdɫɔ]
9366	наемане	verbal noun of нае́мам	[nɐˈɛmɐnɛ]
9367	холера	cholera	[xoˈlɛrɐ]
9368	скункс	skunk	[ˈskuŋks]
9369	аварийните	definite plural of авари́ен	[ˌavɐˈrijnitɛ]
9370	наехте	second-person plural aorist indicative of нае́ма	[nɐˈɛxtɛ]
9371	шейсет	sixty	[ʃɛjˈsɛt]
9372	куб	cube	[kup]
9373	бузи	indefinite plural of бу́за	/ˈbuzi/
9374	извлечения	definite object masculine singular past passive participle…	[izˈvlɛt͡ʃɛnijɐ]
9375	свинче	diminutive of свиня́	[svinˈt͡ʃɛ]
9376	потънала	indefinite feminine singular past active aorist participle…	[poˈtɤnɐɫɐ]
9377	отмяна	help, assistance	[otˈmʲa̟nɐ]
9378	чаровник	charmer, enchanter	[t͡ʃɐˈrɔvnik]
9379	слязла	indefinite feminine singular past active aorist participle…	[ˈslʲa̟zɫɐ]
9380	обсъдиш	second-person singular present indicative of обсъ́дя	[opˈsɤdiʃ]
9381	ярък	bright, brilliant	[ˈja̟rɐk]
9382	краставица	cucumber	[ˈkrastɐvit͡sɐ]
9383	даването	definite singular of да́ване	[ˈdavɐnɛto]
9384	изведат	third-person plural present indicative of изведа́	[izvɛˈdɤt]
9385	посъветвал	indefinite masculine singular past active aorist participle…	[posɐˈvɛtvɐɫ]
9386	некомпетентен	incompetent, unqualified, inauthoritative	[nɛkompɛˈtɛntɛn]
9387	ранено	indefinite neuter singular past passive participle of раня́	[rɐˈnɛno]
9388	продавачите	definite plural of продава́ч	/prodɐˈvat͡ʃitɛ/
9389	посетила	indefinite feminine singular past active aorist participle…	[posɛˈtiɫɐ]
9390	свиреп	ferocious, savage	/sviˈrɛp/
9391	тъпачка	female equivalent of тъпа́к: stupid woman, moron, nitwit	[tɐˈpat͡ʃkɐ]
9392	пилон	pylon	[piˈɫɔn]
9393	прабаба	great-grandmother	[ˈprabɐbɐ]
9394	препечена	indefinite feminine singular past passive participle of…	[prɛˈpɛt͡ʃɛnɐ]
9395	влекач	dragger, tugger	[vlɛˈkat͡ʃ]
9396	пристан	harbour, haven, wharf	[ˈpristɐn]
9397	мразил	indefinite masculine singular past active aorist participle…	[ˈmraziɫ]
9398	бедствието	definite singular of бе́дствие	/ˈbɛdstviɛto/
9399	седемнадесет	seventeen	[sɛdɛmˈnadɛsɛt]
9400	танцуването	definite singular of танцу́ване	[tɐnˈt͡suvɐnɛto]
9401	раста	to grow	[rɐˈstɤ]
9402	тапа	cork, plug	[ˈtapɐ]
9403	отрицание	negation, denial, contradiction	[otriˈt͡saniɛ]
9404	закусва	third-person singular present indicative of заку́свам	[zɐˈkusvɐ]
9405	губещи	indefinite plural present active participle of гу́бя	[ˈɡubɛʃti]
9406	дръвче	diminutive of дърво́ small tree, sapling	[drɐfˈt͡ʃɛ]
9407	бг	abbreviation of български	[ˈbɛˈɡɛ]
9408	рязък	sharp	[ˈrʲa̟zɐk]
9409	проницателен	shrewd, perspicacious, penetrating, sagacious, keen,…	[proniˈt͡satɛlɛn]
9410	най-страшното	definite neuter singular of стра́шен	[ˈnaj-ˈstraʃnoto]
9411	югоизток	southeast	[jo̟ɡoˈistok]
9412	свойте	definite plural of сво́й	[ˈsvɔjtɛ]
9413	пърди	third-person singular present indicative of пърдя́	[pɐrˈdi]
9414	злодеите	definite plural of злоде́й	/zɫoˈdɛitɛ/
9415	смазана	indefinite feminine singular past passive participle of…	[ˈsmazɐnɐ]
9416	княже	prince	/knˈʲaʒɛ/
9417	помагали	indefinite plural past active aorist participle of пома́гам	[poˈmaɡɐli]
9418	побеждават	third-person plural present indicative of побежда́вам	[pobɛʒˈdavɐt]
9419	ловувам	to hunt	[ɫoˈvuvɐm]
9420	темперамент	temperament, habitude	/tɛmpɛrɐˈmɛnt/
9421	твойто	syncopal definite neuter singular of твой; your, yours,…	[ˈtvɔjto]
9422	кладенци	indefinite plural of кла́денец	/ˈkɫadɛnt͡si/
9423	властен	bossy, domineering, imperious	[ˈvɫastɛn]
9424	оса	wasp, vespid	[oˈsa]
9425	сглобя	to assemble, to put together, to fit together	[zɡɫoˈbʲɤ̟]
9426	обесете	second-person plural imperative of обе́ся	[obɛˈsɛtɛ]
9427	разпростира	third-person singular present indicative of разпрости́рам	[rɐsproˈstirɐ]
9428	ненужен	needless	[nɛˈnuʒɛn]
9429	копър	dill	[ˈkɔpɐr]
9430	грозното	definite neuter singular of гро́зен	[ˈɡrɔznoto]
9431	комарите	definite plural of кома́р	/koˈmaritɛ/
9432	предупреждават	third-person plural present indicative of предупрежда́вам	[prɛdoprɛʒˈdavɐt]
9433	обера	to pick, to gather, to harvest	[obɛˈrɤ]
9434	сприятели	third-person singular present indicative of сприятеля́	[sprijɐtɛˈli]
9435	катинар	padlock	/katinɐr/
9436	гризач	gnawer	[ɡriˈzat͡ʃ]
9437	люби	second/third-person singular aorist indicative of лю́бя	[ˈlʲu̟bi]
9438	приложа	to apply, to implement, to put into practice	[priˈɫɔʒɐ]
9439	жабите	definite plural of жа́ба	/ˈʒabitɛ/
