rank	word	english
1050	강아지	puppy; dog, doggy
1051	먹어요	informal polite present exclamatory form of 먹다
1052	판	board, plank
1053	대위	captain
1054	테러	act of terrorism
1055	땅	earth, land
1056	훈련	training, drill, discipline
1057	아주머니	a woman of one's parents' age
1058	잡지	magazine
1059	클럽	nightclub
1060	맛	taste, flavor
1061	사업	business
1062	신고	report, declaration
1063	거리	road, street
1064	아버님	honorific of 아버지
1065	있음	presence, being, having
1066	사과	apple
1067	함부로	thoughtlessly, carelessly
1068	듯이	as if; in a manner suggesting that
1069	그러자	and then; and
1070	죄다	all, wholy, completely
1071	비행	flight; flying
1072	나치	Nazi
1073	필요하다	to have a need
1074	사무실	office
1075	죽음	death, dying
1076	어딘가	somewhere; some place
1077	자살	suicide
1078	이식	replanting
1079	란	egg
1080	설명	explanation
1081	가운데	center; the middle
1082	조사	investigation; examination
1083	정지	stop, halt
1084	장군	The leader or commander of an army
1085	스타	star
1086	아름다워	beautiful
1087	살해	murder
1088	싫다	to be disagreeable; to disapprove
1089	가끔씩	sometimes
1090	인터넷	Internet
