rank	word	english
910	pojken	a boy
911	tidigt	early
912	skojar	to joke, to play jokes, to prank
913	vakna	awake
914	film	film; a thin layer
915	plötsligt	suddenly; without forewarning
916	jättebra	very well, fantastically, excellent
917	snygg	good-looking; handsome
918	knappt	hardly, scarcely, barely, almost not, not quite yet,…
919	slutet	closed
920	hår	hair
921	försvann	to disappear, to vanish
922	fest	a party
923	möte	a meeting
924	riktiga	right, correct, proper
925	eld	fire
926	skål	cheers
927	försökt	to attempt, to try
928	lärde	to teach, to instruct
929	nio	nine
930	affärer	a shop, a store
931	hjälpte	to help; give aid or assistance to
932	ers	your; a contraction of the archaic eders, being a genitive…
933	snackar	to talk
934	underbart	wonderfully
935	känt	to feel, to sense
936	tredje	third
937	damer	a lady woman – similar tone to English in different contexts
938	bok	collection of sheets of paper
939	dödat	to kill
940	djur	animal
941	farbror	a paternal uncle
942	både	both; each of
943	visade	to show, to display
944	skönt	liking, preference, arbitration
945	ordna	to order, to sort, to put in order, to arrange, to fix
946	duktig	good; talented; capable
947	president	a chairman, presiding member of an assembly, e.g. a court…
948	morse	morning
949	delar	part; share
950	grattis	congratulations; congrats
951	jobbade	to work
952	tydligen	apparently
953	kontakt	contact
954	farligt	dangerously
955	alldeles	quite, perfectly, very
956	omöjligt	impossibly, not possibly
957	träffar	to hit a target
958	e	pronunciation spelling of är
959	höger	right
960	världens	world
961	spel	a play, a game; a person's or animal's happy, joyous…
962	mål	language; dialect
963	låtsas	to pretend
964	glömma	to forget
965	välja	to choose
966	känslor	feeling
967	kallade	to call, denote, refer to; to give as a name
968	förlorat	to lose
969	fader	father
970	pa	initialism of personal assistant
971	ändra	to change, to alter
972	leder	LED
973	kung	a king
974	lovade	to promise
975	sov	to sleep
976	året	a year
977	sticka	a splinter
978	svarta	black
979	fantastisk	fantastic
980	högt	loudly
981	henry	henry
982	hjärtat	heart
983	stopp	n a stop
984	glömt	to forget
985	flickvän	a girlfriend
986	fullt	fully
987	stal	to steal
988	ända	all the way
989	grej	a thing
990	meter	a metre; the SI-unit
991	dröm	a dream
992	ligga	to lie; be in a horizontal position
993	sönder	into a broken or destroyed state
994	hungrig	hungry
995	o	O
996	använde	used
997	ljög	to lie, to tell an untruth
998	steg	a step
999	förstöra	to break, to demolish; to make something cease working
1000	tillhör	to belong to
1001	slags	A hit; punch
1002	fly	to flee, to run away, to escape
1003	vare	Pronunciation spelling of "var det"
1004	hellre	gladly, happily, with keenness, willingly/readily
1005	uppdrag	a commission, an assignment
1006	speciellt	especially
1007	vackert	beautifully
1008	värsta	bad
1009	fina	nice to look at or listen to or the like, nice, pretty
1010	spelade	to play; a game, a tune, a melody, an instrument or a role
1011	dansa	to dance
1012	vila	rest; relief from work, activity or exertion
1013	klarade	to manage, to succeed in doing
1014	söt	sweet
1015	filmen	film; a thin layer
1016	värt	worth; worthy; having a value
