rank	word	english
1087	félicitations	felicitations, congratulations, well done
1088	opération	operation
1089	prévu	planned, expected
1090	fut	to be
1091	tenez	to have; to hold
1092	livres	book
1093	répondre	to reply, to answer
1094	seuls	lonely
1095	pute	whore, slut
1096	entrée	feminine singular of entré
1097	vol	flight
1098	horrible	horrible
1099	vin	wine
1100	dommage	damage
1101	auriez	to have; to own; to possess; to get
1102	colonel	a colonel, highest commissioned officer below generals
1103	ramener	to take back, bring back, restore
1104	règles	rule, regulation
1105	nez	nose
1106	justice	justice
1107	découvert	to discover
1108	départ	departure, start
1109	bruit	a noise
1110	secours	aid; assistance; help
1111	vérifier	to confirm
1112	enceinte	pregnant
1113	mise	feminine singular of mis
1114	témoin	witness
1115	dirais	to say, to tell
1116	directeur	director
1117	intéressant	interesting
1118	excuse	to excuse
1119	environ	about, close to, around
1120	t	Informal spelling of t'es
1121	inutile	useless, unnecessary, pointless
1122	terrible	great, excellent
1123	danse	to dance
1124	position	position
1125	humain	human
1126	apparemment	apparently
1127	avenir	future
1128	rêves	dream
1129	œil	eye, organ that is sensitive to light, helping organisms to…
1130	bête	beast, animal
1131	sérieusement	seriously
1132	bravo	bravo!, hear, hear!, well said!, well done!
1133	approche	to approach, to come close to, to move towards
1134	nourriture	food, nourishment
1135	fric	dosh, dough, bread
1136	plupart	main part, majority
1137	lycée	a public secondary school
1138	tas	heap, pile, a great many
1139	empêcher	to stop; to prevent; to hinder
1140	longue	long
1141	sexe	sex
1142	niveau	level
1143	banque	bank
1144	éviter	to avoid
1145	étions	to be
1146	lune	the Moon
1147	pitié	pity, mercy
1148	liberté	liberty, freedom. 1688, Guy Miège, The Great French…
1149	expérience	experiment, trial, test
1150	procès	lawsuit
1151	radio	radio, tuner
1152	hum	um..., hm
1153	verra	to see
1154	thé	tea
1155	partez	to go away, leave, depart
1156	utilisé	to use, to utilize
1157	mur	wall
1158	pose	to stop carrying, to put down
1159	revenu	to come back, to return
1160	deuxième	second
1161	bande	band, strip
1162	certaines	certain, guaranteed
1163	ridicule	ridiculous
1164	nord	north
1165	appelez	to call
1166	copine	friend, chum, mate, pal, buddy
