rank	word	english	ipa
599	kolme	three	/ˈkolme/
600	meeldiv	to like	/ˈmeːld̥iv/
601	maailm	world	/mɑːi̯lm/
602	nägi	to see	/ˈnæɡ̊i/
603	lasen	to let, to allow, to permit	/ˈlɑsen/
604	korra	time, occasion	/ˈkorːɑ/
605	majas	house	/ˈmɑjɑs/
606	õhtu	evening	/ˈɤhtu/
607	vähem	a small amount, a little	/ˈvæhem/
608	pikk	long	/pikː/
609	arvates	X thinks that..., X believes that	/ˈɑrvɑtes/
610	tavaliselt	usually	/ˈtɑvɑliselt/
611	meelde	sense	/mˈeːld̥e/
612	poja	son	/ˈpojɑ/
613	kolonel	colonel	/ˈkolonel/
614	pani	to put, to place, to set	/ˈpɑni/
615	osta	to buy	/ˈostɑ/
616	meel	sense	/ˈmeːl/
617	huvitav	interesting, intriguing	/ˈhuvitɑv/
618	haige	sick, ill	/ˈhɑi̯ɡ̊e/
619	minul	I	/ˈminul/
620	igatahes	anyhow, anyway, at any rate, in any case, in any event	/ˈiɡ̊ɑˌtɑhes/
621	lapse	child, kid	/ˈlɑpse/
622	kiire	fast	/ˈkiːːre/
